timestamp,latency_ms
1747578312970,3
1747578313021,2
1747578313072,46781
1747578313123,2
1747578313174,47382
1747578313225,47332
1747578313276,47281
1747578313328,47229
1747578313379,48004
1747578313430,47953
1747578313481,47903
1747578313532,47851
1747578313583,46974
1747578313634,1
1747578313685,1
1747578313736,2
1747578313787,1
1747578313838,1
1747578313889,1
1747578313940,1
1747578313991,3
1747578314042,2
1747578314093,46464
1747578314144,2
1747578314195,1
1747578314246,47138
1747578314297,47087
1747578314348,47036
1747578314399,46985
1747578314450,48152
1747578314501,48101
1747578314552,48050
1747578314603,47999
1747578314654,46730
1747578314705,3
1747578314756,2
1747578314807,2
1747578314858,2
1747578314909,2
1747578314960,47642
1747578315011,46373
1747578315062,47540
1747578315113,48678
1747578315164,47438
1747578315215,48576
1747578315266,48525
1747578315317,47285
1747578315368,47236
1747578315419,47183
1747578315470,3
1747578315521,2
1747578315572,2
1747578315623,4
1747578315674,2
1747578315725,2
1747578315776,1
1747578315827,2
1747578315878,6
1747578315929,47862
1747578315980,1
1747578316030,47763
1747578316081,48883
1747578316132,48841
1747578316182,48782
1747578316233,48731
1747578316284,47507
1747578316335,47456
1747578316386,48587
1747578316437,47354
1747578316488,4
1747578316539,2
1747578316590,1
1747578316641,2
1747578316692,7
1747578316743,2
1747578316794,2
1747578316845,2
1747578316896,1
1747578316947,46844
1747578316998,2
1747578317049,46742
1747578317100,1
1747578317151,2
1747578317206,47766
1747578317257,47714
1747578317308,47656
1747578317359,48674
1747578317410,48623
1747578317461,48571
1747578317512,48520
1747578317563,47401
1747578317614,2
1747578317665,2
1747578317716,5
1747578317767,2
1747578317818,3
1747578317869,1
1747578317920,48112
1747578317971,47001
1747578318022,48010
1747578318073,49160
1747578318124,49109
1747578318175,49058
1747578318226,47808
1747578318277,47755
1747578318328,48905
1747578318379,47654
1747578318430,3
1747578318481,2
1747578318532,2
1747578318583,5
1747578318634,4
1747578318685,2
1747578318736,1
1747578318787,2
1747578318838,2
1747578318890,47142
1747578318941,2
1747578318992,48242
1747578319043,49031
1747578319094,48980
1747578319145,48929
1747578319196,48038
1747578319247,47986
1747578319298,47936
1747578319349,47885
1747578319400,47834
1747578319451,3
1747578319502,2
1747578319553,1
1747578319604,1
1747578319655,3
1747578319706,1
1747578319757,1
1747578319808,4
1747578319859,1
1747578319910,2
1747578319961,2
1747578320012,48062
1747578320063,1
1747578320114,48789
1747578320165,47909
1747578320216,47858
1747578320267,48636
1747578320318,47755
1747578320369,47705
1747578320420,47654
1747578320471,47603
1747578320522,48381
1747578320573,1
1747578320624,2
1747578320675,1
1747578320726,1
1747578320777,2
1747578320828,2
1747578320879,2
1747578320930,17
1747578320982,47921
1747578321033,1
1747578321084,5
1747578321135,2
1747578321186,47717
1747578321238,47665
1747578321288,48453
1747578321339,47558
1747578321390,48351
1747578321441,48300
1747578321492,47405
1747578321543,47354
1747578321594,48147
1747578321645,1
1747578321696,2
1747578321747,2
1747578321798,2
1747578321849,1
1747578321900,1
1747578321951,4
1747578322002,2
1747578322053,1
1747578322104,4
1747578322155,2
1747578322206,2
1747578322257,2
1747578322308,47433
1747578322359,47382
1747578322409,46494
1747578322460,48241
1747578322511,48190
1747578322562,48139
1747578322613,47129
1747578322664,47078
1747578322715,47026
1747578322766,47934
1747578322817,2
1747578322868,2
1747578322919,1
1747578322970,1
1747578323021,4
1747578323072,2
1747578323123,3
1747578323174,1
1747578323225,3
1747578323276,2
1747578323327,47374
1747578323377,2
1747578323428,46313
1747578323478,47223
1747578323529,47172
1747578323580,48196
1747578323631,48144
1747578323682,48094
1747578323733,48043
1747578323784,46916
1747578323835,46866
1747578323886,1
1747578323937,2
1747578323988,2
1747578324039,1
1747578324090,2
1747578324141,1
1747578324192,2
1747578324243,2
1747578324294,46407
1747578324345,3
1747578324396,3
1747578324447,47329
1747578324498,47278
1747578324549,48312
1747578324601,48259
1747578324651,48210
1747578324702,47073
1747578324753,47023
1747578324803,46973
1747578324854,48008
1747578324905,1
1747578324956,3
1747578325007,1
1747578325058,1
1747578325109,2
1747578325160,2
1747578325211,2
1747578325262,2
1747578325313,46463
1747578325364,47502
1747578325415,48354
1747578325465,47396
1747578325516,47345
1747578325567,48202
1747578325618,47242
1747578325668,47193
1747578325719,47142
1747578325770,48004
1747578325821,2
1747578325872,2
1747578325923,1
1747578325974,3
1747578326025,2
1747578326076,2
1747578326127,47647
1747578326178,2
1747578326228,47546
1747578326279,48495
1747578326330,47439
1747578326380,47389
1747578326431,47338
1747578326482,48293
1747578326533,48241
1747578326583,48197
1747578326634,47140
1747578326685,1
1747578326736,1
1747578326787,2
1747578326838,5
1747578326889,1
1747578326940,2
1747578326991,7
1747578327042,2
1747578327093,47681
1747578327144,46630
1747578327195,48761
1747578327245,47529
1747578327296,47478
1747578327347,48609
1747578327398,48558
1747578327449,48507
1747578327501,47279
1747578327552,48403
1747578327603,5
1747578327654,1
1747578327705,1
1747578327756,2
1747578327807,1
1747578327858,1
1747578327909,1
1747578327960,1
1747578328011,1
1747578328062,46712
1747578328113,4
1747578328164,46610
1747578328215,47741
1747578328266,48262
1747578328318,47638
1747578328367,48160
1747578328418,48110
1747578328468,47488
1747578328519,47439
1747578328570,47957
1747578328621,1
1747578328672,3
1747578328723,1
1747578328774,2
1747578328825,2
1747578328876,2
1747578328927,47600
1747578328978,46977
1747578329028,48360
1747578329079,48309
1747578329130,47398
1747578329181,48217
1747578329232,48156
1747578329283,47245
1747578329334,48066
1747578329385,47143
1747578329437,1
1747578329487,4
1747578329538,1
1747578329589,2
1747578329640,2
1747578329691,1
1747578329742,46786
1747578329793,46734
1747578329845,48706
1747578329896,47504
1747578329947,47441
1747578329998,47390
1747578330049,48500
1747578330100,48449
1747578330151,48400
1747578330202,47186
1747578330253,3
1747578330304,1
1747578330355,2
1747578330406,1
1747578330457,2
1747578330508,2
1747578330559,1
1747578330610,1
1747578330661,5
1747578330712,4
1747578330763,1
1747578330814,1
1747578330865,46524
1747578330916,1
1747578330968,47583
1747578331018,47531
1747578331069,47482
1747578331120,47429
1747578331171,48375
1747578331222,48324
1747578331273,47276
1747578331324,47226
1747578331375,48171
1747578331426,1
1747578331477,3
1747578331528,2
1747578331579,1
1747578331630,47916
1747578331681,2
1747578331731,47815
1747578331782,48967
1747578331835,47711
1747578331885,48864
1747578331936,48813
1747578331987,48762
1747578332038,47508
1747578332089,47457
1747578332140,47405
1747578332191,4
1747578332242,2
1747578332293,1
1747578332344,2
1747578332395,2
1747578332446,2
1747578332497,1
1747578332548,1
1747578332599,1
1747578332650,46896
1747578332701,2
1747578332752,47997
1747578332804,47945
1747578332855,48769
1747578332906,48718
1747578332957,48665
1747578333008,47741
1747578333059,48563
1747578333110,47639
1747578333161,48463
1747578333212,4
1747578333263,2
1747578333313,2
1747578333364,2
1747578333415,5
1747578333466,2
1747578333517,1
1747578333568,1
1747578333619,1
1747578333670,2
1747578333721,47028
1747578333772,3
1747578333823,1
1747578333874,46874
1747578333925,47699
1747578333976,48908
1747578334027,47597
1747578334077,48807
1747578334128,48755
1747578334179,48719
1747578334229,48654
1747578334280,47344
1747578334332,1
1747578334382,2
1747578334433,2
1747578334484,2
1747578334535,3
1747578334586,2
1747578334637,46985
1747578334688,2
1747578334739,46885
1747578334790,49300
1747578334841,48042
1747578334892,47992
1747578334943,47955
1747578334994,47890
1747578335045,49044
1747578335096,47788
1747578335147,48948
1747578335198,1
1747578335249,1
1747578335300,4
1747578335351,2
1747578335402,2
1747578335453,2
1747578335504,3
1747578335555,2
1747578335606,2
1747578335657,1
1747578335708,48388
1747578335759,49352
1747578335810,48279
1747578335861,49251
1747578335912,48178
1747578335963,49154
1747578336014,48076
1747578336065,48031
1747578336116,48995
1747578336167,47923
1747578336218,2
1747578336269,2
1747578336320,12
1747578336371,3
1747578336422,2
1747578336473,2
1747578336524,8
1747578336575,2
1747578336626,47463
1747578336677,48434
1747578336728,49588
1747578336779,48333
1747578336830,48281
1747578336881,49435
1747578336931,48180
1747578336982,48130
1747578337032,49284
1747578337083,49245
1747578337134,2
1747578337185,2
1747578337236,2
1747578337287,2
1747578337338,47774
1747578337389,48929
1747578337440,48878
1747578337491,48837
1747578337541,48776
1747578337592,48725
1747578337643,49841
1747578337694,49790
1747578337745,49746
1747578337796,49687
1747578337847,2
1747578337898,2
1747578337949,5
1747578338000,2
1747578338051,2
1747578338102,5
1747578338152,5
1747578338203,49281
1747578338254,48063
1747578338306,49177
1747578338357,49126
1747578338408,49915
1747578338459,49032
1747578338510,48974
1747578338561,48922
1747578338612,49711
1747578338663,49660
1747578338713,3
1747578338764,3
1747578338815,1
1747578338866,2
1747578338917,2
1747578338968,6
1747578339019,2
1747578339070,2
1747578339121,2
1747578339172,3
1747578339223,49100
1747578339274,2
1747578339324,48999
1747578339375,48960
1747578339426,48897
1747578339477,49893
1747578339528,48795
1747578339579,49790
1747578339630,48699
1747578339681,49689
1747578339732,49638
1747578339783,2
1747578339834,2
1747578339885,1
1747578339936,1
1747578339987,1
1747578340038,2
1747578340089,2
1747578340141,2
1747578340192,2
1747578340243,3
1747578340294,1
1747578340345,2
1747578340396,1
1747578340447,4
1747578340498,2
1747578340549,47777
1747578340599,49773
1747578340650,48725
1747578340701,49671
1747578340752,49620
1747578340803,48567
1747578340854,48516
1747578340905,48465
1747578340956,48413
1747578341008,48362
1747578341059,1
1747578341109,2
1747578341160,49219
1747578341210,49162
1747578341261,50167
1747578341312,49067
1747578341363,49009
1747578341414,50011
1747578341465,48907
1747578341516,49912
1747578341567,48805
1747578341618,48754
1747578341669,3
1747578341720,4
1747578341771,3
1747578341822,3
1747578341873,1
1747578341924,2
1747578341975,1
1747578342026,49400
1747578342077,49348
1747578342128,49298
1747578342178,49248
1747578342229,49197
1747578342280,49147
1747578342331,50149
1747578342382,50098
1747578342433,50047
1747578342484,49996
1747578342535,2
1747578342586,3
1747578342637,2
1747578342688,2
1747578342739,2
1747578342790,2
1747578342841,2
1747578342892,48534
1747578342943,49537
1747578342994,49486
1747578343045,49435
1747578343096,49384
1747578343147,49333
1747578343198,50518
1747578343249,50467
1747578343300,50424
1747578343350,50374
1747578343401,5
1747578343452,2
1747578343503,2
1747578343554,2
1747578343605,3
1747578343656,2
1747578343707,2
1747578343758,2
1747578343809,2
1747578343860,2
1747578343911,2
1747578343962,2
1747578344013,2
1747578344064,2
1747578344115,48365
1747578344168,49548
1747578344218,50409
1747578344269,50358
1747578344320,50307
1747578344371,50256
1747578344422,49295
1747578344473,50156
1747578344524,49200
1747578344575,49141
1747578344626,2
1747578344677,2
1747578344728,3
1747578344779,3
1747578344830,2
1747578344881,2
1747578344932,3
1747578344983,48733
1747578345034,2
1747578345085,49542
1747578345136,48580
1747578345187,50280
1747578345238,50228
1747578345289,49338
1747578345340,49287
1747578345391,50076
1747578345442,50025
1747578345493,49975
1747578345543,3
1747578345594,2
1747578345645,2
1747578345696,3
1747578345747,2
1747578345798,2
1747578345849,1
1747578345900,2
1747578345951,2
1747578346002,2
1747578346053,48574
1747578346104,48523
1747578346155,49312
1747578346206,49261
1747578346256,50126
1747578346307,50075
1747578346358,49109
1747578346409,49973
1747578346460,49006
1747578346510,49872
1747578346561,3
1747578346612,3
1747578346663,2
1747578346714,4
1747578346765,1
1747578346816,2
1747578346867,3
1747578346918,2
1747578346969,2
1747578347020,2
1747578347071,48396
1747578347122,49261
1747578347173,49209
1747578347224,49868
1747578347275,49820
1747578347326,49056
1747578347376,49006
1747578347427,48955
1747578347477,49614
1747578347528,48854
1747578347579,1
1747578347630,2
1747578347683,3
1747578347734,1
1747578347785,1
1747578347836,49255
1747578347886,49222
1747578347937,49170
1747578347988,49104
1747578348038,49945
1747578348089,49018
1747578348140,49842
1747578348191,49793
1747578348242,49742
1747578348293,48798
1747578348344,7
1747578348395,2
1747578348447,1
1747578348497,2
1747578348548,3
1747578348599,2
1747578348650,4
1747578348701,3
1747578348752,48340
1747578348803,49181
1747578348854,49130
1747578348905,50015
1747578348956,49029
1747578349007,48975
1747578349058,48926
1747578349109,49811
1747578349160,48824
1747578349211,49709
1747578349262,7
1747578349313,2
1747578349364,2
1747578349414,2
1747578349465,5
1747578349515,49404
1747578349566,3
1747578349617,2
1747578349668,49252
1747578349718,49941
1747578349769,49150
1747578349820,49099
1747578349872,49048
1747578349923,48996
1747578349974,49685
1747578350025,49634
1747578350076,49584
1747578350127,2
1747578350178,2
1747578350229,2
1747578350280,3
1747578350331,4
1747578350382,2
1747578350433,48487
1747578350484,2
1747578350535,49125
1747578350586,49074
1747578350637,49863
1747578350688,48972
1747578350738,49762
1747578350789,48870
1747578350839,49661
1747578350890,48770
1747578350941,49559
1747578350992,2
1747578351043,2
1747578351094,2
1747578351145,2
1747578351196,2
1747578351247,2
1747578351298,2
1747578351349,3
1747578351400,2
1747578351451,3
1747578351502,2
1747578351553,48947
1747578351604,2
1747578351655,48004
1747578351706,1
1747578351757,48743
1747578351808,49714
1747578351859,49663
1747578351910,49612
1747578351961,48539
1747578352012,48488
1747578352063,48437
1747578352114,48387
1747578352165,2
1747578352216,4
1747578352267,2
1747578352318,2
1747578352369,3
1747578352420,4
1747578352471,2
1747578352522,2
1747578352573,2
1747578352624,2
1747578352675,48847
1747578352726,4
1747578352777,2
1747578352829,48696
1747578352879,48643
1747578352930,48592
1747578352981,49544
1747578353032,49494
1747578353083,48439
1747578353134,48388
1747578353185,49341
1747578353236,48285
1747578353287,1
1747578353338,3
1747578353389,1
1747578353440,2
1747578353491,2
1747578353541,48985
1747578353592,50070
1747578353643,50019
1747578353694,49968
1747578353745,48780
1747578353796,48730
1747578353847,48679
1747578353898,49764
1747578353949,48577
1747578354000,49662
1747578354051,2
1747578354102,2
1747578354153,2
1747578354204,2
1747578354255,2
1747578354306,48220
1747578354357,48168
1747578354408,49254
1747578354459,50273
1747578354510,49152
1747578354561,50172
1747578354612,50120
1747578354663,50069
1747578354714,48948
1747578354765,48897
1747578354816,2
1747578354867,4
1747578354918,2
1747578354969,3
1747578355020,2
1747578355071,2
1747578355122,2
1747578355173,3
1747578355224,2
1747578355275,2
1747578355326,2
1747578355377,2
1747578355428,48234
1747578355479,2
1747578355535,49197
1747578355585,50070
1747578355636,50019
1747578355687,49044
1747578355738,48995
1747578355789,48944
1747578355840,48893
1747578355891,49764
1747578355942,49712
1747578355993,2
1747578356044,2
1747578356095,2
1747578356146,3
1747578356197,6
1747578356248,1
1747578356299,2
1747578356350,3
1747578356401,2
1747578356452,2
1747578356503,4
1747578356554,49100
1747578356605,2
1747578356656,48076
1747578356707,48948
1747578356758,48897
1747578356809,49755
1747578356860,49704
1747578356911,49653
1747578356962,48692
1747578357013,48642
1747578357064,48594
1747578357115,3
1747578357166,3
1747578357217,2
1747578357268,2
1747578357319,2
1747578357370,2
1747578357421,3
1747578357472,4
1747578357524,2
1747578357575,48989
1747578357625,50076
1747578357677,50025
1747578357728,48838
1747578357779,48785
1747578357830,48734
1747578357881,49821
1747578357932,49778
1747578357982,48582
1747578358033,48531
1747578358084,1
1747578358135,2
1747578358186,2
1747578358237,2
1747578358288,8
1747578358340,2
1747578358391,2
1747578358442,2
1747578358493,2
1747578358544,3
1747578358595,2
1747578358646,3
1747578358697,49005
1747578358748,2
1747578358799,47765
1747578358849,49736
1747578358900,49685
1747578358951,49644
1747578359002,48700
1747578359053,49532
1747578359104,49481
1747578359155,49430
1747578359206,48495
1747578359257,2
1747578359308,2
1747578359359,2
1747578359410,1
1747578359461,2
1747578359512,2
1747578359563,2
1747578359614,3
1747578359665,4
1747578359716,47996
1747578359767,47934
1747578359818,47884
1747578359869,48716
1747578359920,48665
1747578359971,49502
1747578360022,48562
1747578360073,48512
1747578360124,49348
1747578360175,49298
1747578360226,3
1747578360277,2
1747578360329,2
1747578360380,3
1747578360431,2
1747578360482,2
1747578360534,1
1747578360584,48889
1747578360635,48838
1747578360686,49852
1747578360737,48736
1747578360788,49750
1747578360839,48639
1747578360890,48583
1747578360941,49597
1747578360992,49546
1747578361043,48430
1747578361094,2
1747578361145,2
1747578361196,2
1747578361247,2
1747578361298,48180
1747578361349,2
1747578361399,49139
1747578361450,49088
1747578361501,50135
1747578361552,50084
1747578361603,48935
1747578361654,49982
1747578361705,48833
1747578361756,49880
1747578361807,48731
1747578361858,2
1747578361909,2
1747578361960,3
1747578362012,2
1747578362063,2
1747578362114,6
1747578362165,3
1747578362216,2
1747578362267,2
1747578362318,2
1747578362369,2
1747578362420,5
1747578362471,2
1747578362522,48016
1747578362573,2
1747578362623,50271
1747578362674,50237
1747578362725,48911
1747578362776,50126
1747578362827,48809
1747578362878,48758
1747578362929,49965
1747578362980,48654
1747578363031,48605
1747578363081,3
1747578363132,9
1747578363183,2
1747578363234,2
1747578363285,2
1747578363336,2
1747578363387,3
1747578363438,2
1747578363489,1
1747578363540,3
1747578363591,2
1747578363642,2
1747578363693,2
1747578363744,3
1747578363795,47841
1747578363846,50194
1747578363898,50149
1747578363949,48945
1747578364000,48894
1747578364051,49996
1747578364102,48792
1747578364153,49894
1747578364204,48691
1747578364255,48639
1747578364306,5
1747578364357,2
1747578364408,2
1747578364459,2
1747578364510,2
1747578364561,2
1747578364612,2
1747578364663,2
1747578364715,2
1747578364766,2
1747578364817,2
1747578364868,48034
1747578364919,49120
1747578364970,49077
1747578365021,49026
1747578365072,50208
1747578365123,50158
1747578365174,50107
1747578365225,48822
1747578365276,48771
1747578365327,49954
1747578365378,2
1747578365429,3
1747578365480,2
1747578365531,2
1747578365582,2
1747578365633,2
1747578365684,2
1747578365735,2
1747578365786,2
1747578365837,2
1747578365888,2
1747578365939,48100
1747578365990,2
1747578366041,49239
1747578366092,50097
1747578366143,49137
1747578366194,49995
1747578366245,49037
1747578366296,49896
1747578366347,49842
1747578366398,48883
1747578366449,48831
1747578366500,2
1747578366551,5
1747578366602,2
1747578366653,2
1747578366704,3
1747578366755,3
1747578366806,2
1747578366857,2
1747578366908,3
1747578366959,2
1747578367010,2
1747578367061,4
1747578367112,48168
1747578367163,49026
1747578367214,48978
1747578367265,48928
1747578367315,48875
1747578367366,49911
1747578367417,49860
1747578367468,48721
1747578367519,49758
1747578367570,48619
1747578367621,2
1747578367672,2
1747578367723,2
1747578367774,2
1747578367825,2
1747578367876,2
1747578367927,2
1747578367978,2
1747578368029,2
1747578368080,49197
1747578368131,50385
1747578368182,49095
1747578368232,49045
1747578368283,50233
1747578368334,50182
1747578368385,48892
1747578368436,48841
1747578368487,48790
1747578368538,49973
1747578368589,3
1747578368640,2
1747578368691,2
1747578368742,3
1747578368793,2
1747578368844,2
1747578368895,48382
1747578368946,50608
1747578368997,50557
1747578369048,49463
1747578369099,49412
1747578369150,50404
1747578369201,49315
1747578369252,49259
1747578369303,49207
1747578369354,49157
1747578369405,4
1747578369456,2
1747578369507,5
1747578369558,2
1747578369609,2
1747578369660,49895
1747578369711,2
1747578369761,49793
1747578369812,50446
1747578369863,50395
1747578369914,50344
1747578369965,49590
1747578370016,50241
1747578370067,49488
1747578370118,49438
1747578370170,49385
1747578370221,2
1747578370272,2
1747578370323,2
1747578370374,2
1747578370425,2
1747578370476,2
1747578370527,3
1747578370578,2
1747578370629,48926
1747578370680,49578
1747578370732,49525
1747578370783,49474
1747578370834,50547
1747578370885,50496
1747578370936,49321
1747578370987,49270
1747578371038,50343
1747578371089,50293
1747578371140,2
1747578371191,2
1747578371242,4
1747578371293,2
1747578371344,2
1747578371395,2
1747578371446,2
1747578371497,2
1747578371548,2
1747578371599,4
1747578371650,49731
1747578371701,48566
1747578371752,2
1747578371803,50589
1747578371853,50532
1747578371905,50479
1747578371954,49428
1747578372005,49377
1747578372056,49325
1747578372107,50285
1747578372158,49224
1747578372209,2
1747578372260,3
1747578372311,2
1747578372362,2
1747578372413,2
1747578372464,3
1747578372515,3
1747578372566,2
1747578372617,2
1747578372668,2
1747578372719,2
1747578372770,2
1747578372821,48561
1747578372872,49520
1747578372922,50658
1747578372973,49411
1747578373024,49368
1747578373075,50505
1747578373126,49266
1747578373176,49216
1747578373227,49158
1747578373278,50305
1747578373329,1
1747578373380,7
1747578373432,1
1747578373482,3
1747578373533,2
1747578373584,2
1747578373635,49945
1747578373686,2
1747578373737,2
1747578373788,49792
1747578373838,49742
1747578373889,50391
1747578373940,49640
1747578373991,49589
1747578374043,49537
1747578374093,49494
1747578374144,50124
1747578374195,50073
1747578374246,2
1747578374297,4
1747578374348,5
1747578374399,2
1747578374450,1
1747578374501,2
1747578374552,2
1747578374603,2
1747578374654,2
1747578374705,49574
1747578374756,2
1747578374806,49463
1747578374857,49422
1747578374910,50658
1747578374960,49309
1747578375011,50554
1747578375062,49217
1747578375113,49167
1747578375164,50401
1747578375215,50350
1747578375266,3
1747578375317,2
1747578375368,2
1747578375423,4
1747578375475,2
1747578375525,3
1747578375576,2
1747578375627,3
1747578375678,2
1747578375729,2
1747578375780,2
1747578375831,2
1747578375882,4
1747578375933,48347
1747578375983,49582
1747578376034,50474
1747578376085,49480
1747578376136,49432
1747578376187,49378
1747578376238,49327
1747578376290,50218
1747578376341,49225
1747578376392,50116
1747578376444,1
1747578376494,2
1747578376546,51112
1747578376596,51063
1747578376647,49861
1747578376698,50961
1747578376749,49759
1747578376800,50858
1747578376850,49657
1747578376901,49607
1747578376952,49556
1747578377003,49511
1747578377054,1
1747578377105,2
1747578377156,2
1747578377207,3
1747578377258,3
1747578377309,49199
1747578377360,2
1747578377411,50248
1747578377461,50198
1747578377512,50147
1747578377563,50096
1747578377614,50795
1747578377665,50744
1747578377716,50693
1747578377767,49891
1747578377818,50591
1747578377869,2
1747578377920,2
1747578377971,2
1747578378022,3
1747578378073,7
1747578378124,4
1747578378175,2
1747578378226,4
1747578378277,49382
1747578378328,1
1747578378379,2
1747578378430,2
1747578378481,49928
1747578378532,2
1747578378583,49826
1747578378634,49775
1747578378685,50671
1747578378735,50621
1747578378786,50571
1747578378837,49572
1747578378888,49521
1747578378939,50417
1747578378990,2
1747578379041,2
1747578379092,3
1747578379143,2
1747578379194,2
1747578379247,1
1747578379297,2
1747578379348,2
1747578379399,4
1747578379450,48959
1747578379501,49855
1747578379552,49804
1747578379603,49753
1747578379654,50833
1747578379705,50783
1747578379756,50731
1747578379807,49539
1747578379858,49489
1747578379909,49448
1747578379960,2
1747578380011,5
1747578380062,7
1747578380113,2
1747578380164,2
1747578380215,2
1747578380266,2
1747578380317,2
1747578380368,2
1747578380419,2
1747578380470,2
1747578380521,3
1747578380572,4
1747578380623,2
1747578380674,49814
1747578380725,2
1747578380776,49712
1747578380827,50790
1747578380877,49611
1747578380928,49559
1747578380980,50637
1747578381031,49457
1747578381082,49406
1747578381133,50484
1747578381184,50433
1747578381234,2
1747578381285,2
1747578381336,2
1747578381387,2
1747578381438,4
1747578381489,2
1747578381540,48954
1747578381591,2
1747578381641,49976
1747578381693,49925
1747578381744,51136
1747578381795,49823
1747578381846,49772
1747578381897,50983
1747578381948,49670
1747578381999,50880
1747578382050,50829
1747578382101,3
1747578382152,2
1747578382203,2
1747578382254,3
1747578382305,9
1747578382356,6
1747578382407,2
1747578382458,2
1747578382509,2
1747578382560,2
1747578382611,2
1747578382662,2
1747578382712,50168
1747578382763,48854
1747578382814,50066
1747578382865,2
1747578382915,50910
1747578382967,49913
1747578383018,50807
1747578383067,50758
1747578383118,49762
1747578383169,50656
1747578383220,49659
1747578383271,2
1747578383322,2
1747578383373,6
1747578383424,5
1747578383475,2
1747578383526,2
1747578383577,2
1747578383628,2
1747578383679,2
1747578383730,1
1747578383781,3
1747578383832,2
1747578383883,2
1747578383934,2
1747578383985,49840
1747578384036,48843
1747578384087,2
1747578384138,50595
1747578384189,49636
1747578384240,49586
1747578384291,49533
1747578384342,50391
1747578384393,50340
1747578384444,49381
1747578384495,50248
1747578384546,2
1747578384598,1
1747578384648,1
1747578384699,2
1747578384750,2
1747578384801,2
1747578384852,3
1747578384903,48922
1747578384954,3
1747578385005,3
1747578385057,2
1747578385108,2
1747578385159,50804
1747578385210,49537
1747578385261,49471
1747578385312,50651
1747578385363,49370
1747578385414,49318
1747578385465,50498
1747578385516,50447
1747578385567,49166
1747578385618,4
1747578385669,2
1747578385720,2
1747578385772,2
1747578385822,2
1747578385873,2
1747578385924,2
1747578385975,2
1747578386026,2
1747578386077,1
1747578386128,8
1747578386179,2
1747578386231,48502
1747578386282,1
1747578386332,49631
1747578386383,49580
1747578386435,50295
1747578386485,50245
1747578386536,50194
1747578386587,50143
1747578386638,49325
1747578386689,49274
1747578386740,49990
1747578386791,2
1747578386842,2
1747578386893,2
1747578386944,2
1747578386995,3
1747578387046,2
1747578387097,3
1747578387148,2
1747578387199,2
1747578387250,48713
1747578387301,2
1747578387352,4
1747578387403,2
1747578387454,48509
1747578387504,49226
1747578387555,50055
1747578387606,49124
1747578387657,49073
1747578387708,49903
1747578387759,49851
1747578387810,48920
1747578387861,49749
1747578387912,2
1747578387963,4
1747578388014,3
1747578388065,2
1747578388116,3
1747578388167,3
1747578388218,2
1747578388269,48461
1747578388320,49290
1747578388371,49985
1747578388422,49188
1747578388473,49889
1747578388523,49087
1747578388574,49781
1747578388625,48985
1747578388676,48934
1747578388727,48883
1747578388778,2
1747578388830,2
1747578388881,2
1747578388932,2
1747578388983,9
1747578389034,2
1747578389085,2
1747578389136,6
1747578389187,2
1747578389238,49124
1747578389289,2
1747578389340,2
1747578389391,48971
1747578389441,48915
1747578389492,48864
1747578389543,48814
1747578389594,49998
1747578389645,48711
1747578389696,49896
1747578389748,49845
1747578389798,48558
1747578389849,3
1747578389900,2
1747578389951,2
1747578390002,2
1747578390053,2
1747578390104,2
1747578390155,4
1747578390206,2
1747578390257,2
1747578390308,49285
1747578390359,49234
1747578390410,50538
1747578390459,50489
1747578390510,50438
1747578390561,49032
1747578390612,50336
1747578390663,48930
1747578390714,48880
1747578390764,48829
1747578390815,2
1747578390866,2
1747578390917,2
1747578390968,2
1747578391019,2
1747578391070,2
1747578391121,2
1747578391172,2
1747578391223,1
1747578391274,2
1747578391325,49624
1747578391376,49575
1747578391427,48165
1747578391477,49471
1747578391527,49420
1747578391578,50118
1747578391629,50067
1747578391680,49269
1747578391731,49965
1747578391782,49169
1747578391833,2
1747578391884,2
1747578391935,1
1747578391986,2
1747578392037,5
1747578392088,2
1747578392139,2
1747578392190,5
1747578392241,2
1747578392292,2
1747578392343,2
1747578392394,49302
1747578392446,1
1747578392496,49207
1747578392547,49156
1747578392598,49098
1747578392649,49047
1747578392700,49981
1747578392751,48952
1747578392802,49878
1747578392854,48842
1747578392904,49776
1747578392955,2
1747578393006,3
1747578393057,2
1747578393108,3
1747578393159,2
1747578393210,2
1747578393261,3
1747578393312,2
1747578393363,2
1747578393414,2
1747578393465,3
1747578393516,49163
1747578393567,49114
1747578393618,2
1747578393670,1
1747578393720,48960
1747578393771,48909
1747578393822,49708
1747578393872,48807
1747578393923,49607
1747578393974,49556
1747578394025,49505
1747578394076,49454
1747578394127,2
1747578394178,3
1747578394229,2
1747578394280,2
1747578394331,5
1747578394383,2
1747578394434,1
1747578394484,48196
1747578394535,2
1747578394586,2
1747578394637,48043
1747578394690,48840
1747578394740,49541
1747578394791,49490
1747578394842,49436
1747578394893,48637
1747578394944,48586
1747578394995,49284
1747578395046,48484
1747578395097,2
1747578395149,2
1747578395199,2
1747578395250,2
1747578395301,2
1747578395352,2
1747578395403,4
1747578395454,48076
1747578395505,49769
1747578395556,48723
1747578395607,49670
1747578395658,48621
1747578395709,48570
1747578395760,48520
1747578395811,49463
1747578395862,48417
1747578395913,48366
1747578395964,3
1747578396016,1
1747578396066,3
1747578396117,2
1747578396168,2
1747578396219,2
1747578396271,1
1747578396321,2
1747578396372,48902
1747578396423,49593
1747578396474,48800
1747578396525,49491
1747578396575,48699
1747578396626,48648
